Antecedents,Consequent,Support
"['Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80922
"['Activity1_register submission date request', 'Cumduration_5_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.83482
"['Cumduration_2_M', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80031
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80865
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.81027
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81352
"['Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81159
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_4_M']",Label_1,0.8105
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80613
"['Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80766
"['Cumduration_2_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80424
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80424
"['Activity1_register submission date request', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80515
"['Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.82027
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M']",Label_1,0.81057
"['Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80944
"['Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80456
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M']",Label_1,0.8091
"['Cumduration_5_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80023
"['Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80944
"['Activity1_register submission date request', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80436
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80944
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.8105
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80023
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_6_M']",Label_1,0.80598
"['Activity1_register submission date request', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80642
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81159
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80122
"['Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80649
"['Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81057
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80515
"['Duration_2_M', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80031
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.8074
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_4_M']",Label_1,0.81159
"['Activity1_register submission date request', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80613
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80939
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_6_M']",Label_1,0.80058
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.80642
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80915
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80031
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.80766
"['Activity1_register submission date request', 'Cumduration_3_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.81714
"['Activity1_register submission date request', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80122
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80424
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.80865
"['Activity1_register submission date request', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80563
"['Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80017
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.83482
"['Cumduration_4_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80031
"['Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80812
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.8195
"['Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_3_M', 'Duration_6_M']",Label_1,0.80069
"['Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80424
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.8091
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81135
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80017
"['Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80063
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80714
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80817
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80649
"['Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80865
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80812
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_6_M']",Label_1,0.80058
"['Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80522
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81212
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80121
"['Cumduration_2_M', 'Cumduration_3_M', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.81269
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.8105
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80023
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80845
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80638
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80436
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.80853
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81212
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.8091
"['Cumduration_3_M', 'Cumduration_4_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80261
"['Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80944
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80642
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.80922
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.81147
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80642
"['Cumduration_2_M', 'Cumduration_3_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80261
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M']",Label_1,0.80857
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80424
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81155
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81159
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.81714
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80122
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80922
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.80845
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80766
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80868
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_4_M']",Label_1,0.81057
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.80922
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80817
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Duration_6_M']",Label_1,0.80063
"['Cumduration_4_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80424
"['Activity1_register submission date request', 'Cumduration_4_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80122
"['Activity1_register submission date request', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.80857
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.8217
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80515
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_6_M']",Label_1,0.80162
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80638
"['Cumduration_3_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80261
"['Activity1_register submission date request', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80347
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.80857
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80261
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_3_M', 'Duration_6_M']",Label_1,0.80069
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80515
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_4_M']",Label_1,0.8091
"['Activity1_register submission date request', 'Cumduration_5_M', 'Duration_2_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80063
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80714
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_6_M']",Label_1,0.80063
"['Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80649
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81057
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80714
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80347
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_3_M', 'Duration_6_M']",Label_1,0.80071
"['Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_1,0.80817
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80522
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80424
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80436
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.80424
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80063
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_5_M']",Label_1,0.80515
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.81714
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M']",Label_1,0.80817
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_1,0.80353
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_4_M']",Label_1,0.81212
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80017
"['Cumduration_3_M', 'Cumduration_4_M', 'Duration_2_M', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_1,0.80261
