Antecedents,Consequent,Support
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91678
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Time2_Long']",Label_0,0.9294
"['(case) requestcomplete_True', 'Duration_8_M', 'Time1_Short', 'Time2_Long']",Label_0,0.92126
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_5_M']",Label_0,0.9215
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.92321
"['(case) requestcomplete_True', 'Duration_10_M', 'Time1_Short', 'Time2_Long']",Label_0,0.92681
"['(case) requestcomplete_True', 'Duration_6_M', 'Time1_Short', 'Time2_Long']",Label_0,0.92637
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_6_M', 'Time2_Long']",Label_0,0.91436
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_9_M', 'Time2_Long']",Label_0,0.91175
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Time1_Short']",Label_0,0.9399
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Duration_9_M']",Label_0,0.90251
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.92513
"['(case) requestcomplete_True', 'Duration_6_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91573
"['Duration_10_M', 'Duration_6_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.9013
"['Duration_4_M', 'Duration_8_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90414
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Duration_7_M']",Label_0,0.90821
"['Duration_10_M', 'Duration_6_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90517
"['Duration_4_M', 'Duration_7_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90196
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_8_M']",Label_0,0.91356
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Duration_6_M']",Label_0,0.91082
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.92621
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M', 'Duration_7_M']",Label_0,0.90126
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_7_M', 'Time2_Long']",Label_0,0.90768
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.91948
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_7_M', 'Time2_Long']",Label_0,0.91625
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_8_M']",Label_0,0.91479
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.92992
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_9_M', 'Time2_Long']",Label_0,0.90152
"['Activity1_register submission date request', 'Duration_7_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.91229
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.92714
"['(case) requestcomplete_True', 'Duration_7_M', 'Time1_Short', 'Time2_Long']",Label_0,0.92782
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_9_M', 'Time1_Short']",Label_0,0.93489
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.92433
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_0,0.90595
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_4_M']",Label_0,0.91635
"['(case) requestcomplete_True', 'Duration_5_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91545
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M']",Label_0,0.91409
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.9355
"['Duration_10_M', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.9016
"['(case) requestcomplete_True', 'Duration_5_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.92523
"['Activity1_register submission date request', 'Duration_7_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91459
"['Activity1_register submission date request', 'Duration_10_M', 'Duration_4_M', 'Duration_9_M']",Label_0,0.90078
"['Duration_4_M', 'Duration_5_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.91235
"['Duration_5_M', 'Duration_6_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.90602
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M']",Label_0,0.93417
"['(case) requestcomplete_True', 'Duration_6_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.92261
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_3_M', 'Duration_9_M']",Label_0,0.90327
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_7_M', 'Time2_Long']",Label_0,0.91533
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Time1_Short']",Label_0,0.94218
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Duration_8_M']",Label_0,0.9025
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Time2_Long']",Label_0,0.94272
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Duration_8_M']",Label_0,0.90222
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_4_M', 'Time2_Long']",Label_0,0.90502
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Time2_Long']",Label_0,0.91524
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_3_M']",Label_0,0.92034
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_9_M']",Label_0,0.90847
"['Duration_3_M', 'Duration_7_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90189
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_8_M', 'Time2_Long']",Label_0,0.91134
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_8_M', 'Duration_9_M']",Label_0,0.90444
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_6_M']",Label_0,0.91817
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_4_M', 'Duration_5_M']",Label_0,0.90019
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_5_M']",Label_0,0.9046
"['(case) requestcomplete_True', 'Duration_7_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.91394
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_8_M']",Label_0,0.90476
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_7_M']",Label_0,0.91749
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_9_M']",Label_0,0.91464
"['Duration_4_M', 'Duration_7_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90437
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Time2_Long']",Label_0,0.92862
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.90869
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_7_M', 'Time1_Short']",Label_0,0.93774
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.92028
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_3_M', 'Time2_Long']",Label_0,0.91598
"['Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M', 'Duration_8_M']",Label_0,0.90502
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_8_M', 'Time2_Long']",Label_0,0.91043
"['(case) requestcomplete_True', 'Duration_4_M', 'Time1_Short', 'Time2_Long']",Label_0,0.93854
"['Duration_10_M', 'Duration_4_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.90609
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Time2_Long']",Label_0,0.91527
"['Activity1_register submission date request', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.92182
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_3_M', 'Duration_4_M']",Label_0,0.91031
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_9_M', 'Time2_Long']",Label_0,0.91249
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_7_M']",Label_0,0.91748
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Time2_Long']",Label_0,0.91676
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.93092
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Duration_9_M']",Label_0,0.90177
"['Duration_4_M', 'Duration_6_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.91117
"['(case) requestcomplete_True', 'Duration_5_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.915
"['Duration_7_M', 'Duration_8_M', 'Time1_Short', 'Time2_Long']",Label_0,0.90215
"['Duration_4_M', 'Duration_6_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90429
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.9259
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_8_M']",Label_0,0.90356
"['Activity1_register submission date request', 'Duration_6_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.91408
"['Duration_10_M', 'Duration_7_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90249
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Duration_7_M']",Label_0,0.90244
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Duration_7_M']",Label_0,0.90573
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Time2_Long']",Label_0,0.90916
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.91807
"['(case) requestcomplete_True', 'Duration_3_M', 'Time1_Short', 'Time2_Long']",Label_0,0.94785
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M', 'Time2_Long']",Label_0,0.90458
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_4_M', 'Duration_9_M']",Label_0,0.90243
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Time1_Short']",Label_0,0.93825
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_5_M', 'Time2_Long']",Label_0,0.91714
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Time1_Short', 'Time2_Long']",Label_0,0.94876
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Time1_Short']",Label_0,0.93952
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.93071
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.92526
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_7_M', 'Duration_9_M']",Label_0,0.90072
"['Duration_4_M', 'Duration_6_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90109
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_9_M', 'Time1_Short', 'Time2_Long']",Label_0,0.90152
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_3_M', 'Time1_Short']",Label_0,0.92034
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_5_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.90084
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.91409
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_8_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90444
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_3_M', 'Duration_4_M']",Label_0,0.90231
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_7_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90467
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.9046
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_3_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90327
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.90587
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.9025
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.91464
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Time1_Short', 'Time2_Long']",Label_0,0.92862
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_7_M', 'Time2_Long']",Label_0,0.91021
"['Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90502
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_4_M', 'Time1_Short', 'Time2_Long']",Label_0,0.90502
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.92227
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Time1_Short', 'Time2_Long']",Label_0,0.9294
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.91817
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.9111
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90476
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90177
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_5_M', 'Time1_Short']",Label_0,0.9215
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M', 'Duration_7_M']",Label_0,0.9011
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_6_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90251
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.90356
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_3_M', 'Time1_Short', 'Time2_Long']",Label_0,0.91598
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_9_M', 'Time1_Short', 'Time2_Long']",Label_0,0.91175
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.90068
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M', 'Time1_Short', 'Time2_Long']",Label_0,0.90458
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_10_M', 'Duration_3_M', 'Time2_Long']",Label_0,0.91086
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_7_M', 'Time1_Short', 'Time2_Long']",Label_0,0.90768
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91356
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_9_M', 'Time1_Short', 'Time2_Long']",Label_0,0.91249
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.90126
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_7_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90072
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.90244
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_8_M', 'Time1_Short']",Label_0,0.91479
"['(case) requestcomplete_True', 'Duration_10_M', 'Duration_4_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.90243
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.90595
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_9_M', 'Time1_Short']",Label_0,0.91685
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_7_M', 'Time1_Short', 'Time2_Long']",Label_0,0.91533
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_4_M', 'Time1_Short']",Label_0,0.93417
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_7_M', 'Time1_Short']",Label_0,0.90911
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M', 'Duration_6_M', 'Time1_Short']",Label_0,0.91872
