Antecedents,Consequent,Support
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_5_M']",Label_0,0.77679
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_3_M']",Label_0,0.81982
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_5_M']",Label_0,0.92762
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_7_M']",Label_0,0.77367
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_4_M']",Label_0,0.81921
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_7_M']",Label_0,0.88966
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.75229
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_2_M']",Label_0,0.82858
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Cumduration_7_M']",Label_0,0.76917
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_4_M']",Label_0,0.81868
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_5_M']",Label_0,0.77127
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_4_M']",Label_0,0.94075
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_5_M']",Label_0,0.86771
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Duration_6_M']",Label_0,0.83327
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Duration_6_M']",Label_0,0.81869
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Duration_7_M']",Label_0,0.8236
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_6_M']",Label_0,0.81627
"['(case) requestcomplete_True', 'Duration_6_M', 'Duration_7_M']",Label_0,0.91031
"['(case) caseprocedure_None', 'Duration_2_M', 'Duration_5_M']",Label_0,0.78261
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_5_M']",Label_0,0.8492
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_3_M']",Label_0,0.86104
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Duration_5_M']",Label_0,0.78261
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_5_M']",Label_0,0.81479
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_3_M']",Label_0,0.90229
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_7_M']",Label_0,0.81504
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_4_M']",Label_0,0.84736
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_5_M']",Label_0,0.83205
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_6_M']",Label_0,0.8428
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_6_M']",Label_0,0.9268
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_4_M']",Label_0,0.8038
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_2_M']",Label_0,0.81868
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_3_M']",Label_0,0.82858
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_7_M']",Label_0,0.75229
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_3_M']",Label_0,0.79536
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_4_M']",Label_0,0.81921
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_7_M']",Label_0,0.90788
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_6_M']",Label_0,0.83441
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_5_M']",Label_0,0.79961
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_3_M']",Label_0,0.81982
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_4_M']",Label_0,0.88316
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_7_M']",Label_0,0.91534
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M']",Label_0,0.93872
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Cumduration_6_M']",Label_0,0.84796
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_7_M']",Label_0,0.77192
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Duration_2_M']",Label_0,0.77679
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_6_M']",Label_0,0.89913
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_7_M']",Label_0,0.81824
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_5_M']",Label_0,0.87106
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_5_M']",Label_0,0.87101
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_7_M']",Label_0,0.80208
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_6_M']",Label_0,0.76197
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_4_M']",Label_0,0.91053
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Cumduration_6_M']",Label_0,0.81079
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_6_M']",Label_0,0.79025
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_3_M']",Label_0,0.84212
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Duration_7_M']",Label_0,0.79071
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_5_M']",Label_0,0.83539
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_6_M']",Label_0,0.81438
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_2_M']",Label_0,0.83759
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_4_M']",Label_0,0.85226
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_7_M']",Label_0,0.83363
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_6_M']",Label_0,0.81684
"['(case) caseprocedure_None', 'Duration_2_M', 'Duration_7_M']",Label_0,0.77328
"['(case) caseprocedure_None', 'Duration_2_M', 'Duration_6_M']",Label_0,0.78421
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_6_M']",Label_0,0.81289
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_6_M']",Label_0,0.7828
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_6_M']",Label_0,0.93163
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Cumduration_6_M']",Label_0,0.81519
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_6_M']",Label_0,0.81163
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_6_M']",Label_0,0.79931
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_5_M']",Label_0,0.8047
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Cumduration_7_M']",Label_0,0.76561
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M']",Label_0,0.93425
"['(case) caseprocedure_None', 'Duration_2_M', 'Duration_4_M']",Label_0,0.78975
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_2_M']",Label_0,0.79271
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_3_M']",Label_0,0.80879
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_7_M']",Label_0,0.79071
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_5_M']",Label_0,0.8147
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_7_M']",Label_0,0.72821
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Duration_7_M']",Label_0,0.80791
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_4_M']",Label_0,0.81967
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_3_M']",Label_0,0.81217
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_7_M']",Label_0,0.76928
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Activity1_register submission date request']",Label_0,0.91205
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_6_M']",Label_0,0.84771
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_3_M']",Label_0,0.84401
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_7_M']",Label_0,0.76493
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Duration_6_M']",Label_0,0.80183
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_4_M']",Label_0,0.84344
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_4_M']",Label_0,0.79007
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Cumduration_7_M']",Label_0,0.79687
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_7_M']",Label_0,0.80084
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_7_M']",Label_0,0.74613
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_6_M']",Label_0,0.85163
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M']",Label_0,0.83047
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_4_M']",Label_0,0.77644
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_3_M']",Label_0,0.8766
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_2_M']",Label_0,0.83047
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_5_M']",Label_0,0.93453
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M']",Label_0,0.93647
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_3_M']",Label_0,0.76705
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_4_M']",Label_0,0.8892
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Duration_2_M']",Label_0,0.79007
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Cumduration_7_M']",Label_0,0.80306
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Cumduration_7_M']",Label_0,0.77495
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_5_M']",Label_0,0.80066
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_4_M']",Label_0,0.87367
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_5_M']",Label_0,0.86726
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_2_M', 'Duration_5_M']",Label_0,0.77769
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_5_M']",Label_0,0.77115
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_2_M', 'Duration_4_M']",Label_0,0.81209
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Duration_2_M', 'Duration_6_M']",Label_0,0.78421
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_6_M', 'Duration_7_M']",Label_0,0.86447
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.84956
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_7_M']",Label_0,0.7263
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_5_M']",Label_0,0.77187
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Cumduration_7_M', 'Duration_5_M']",Label_0,0.76761
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M']",Label_0,0.78778
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_2_M', 'Duration_5_M']",Label_0,0.78495
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_2_M', 'Duration_4_M']",Label_0,0.77912
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_2_M']",Label_0,0.82858
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Duration_5_M', 'Duration_7_M']",Label_0,0.80299
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_4_M']",Label_0,0.80988
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.84451
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.74879
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_5_M', 'Duration_3_M']",Label_0,0.85295
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M']",Label_0,0.75705
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_2_M', 'Duration_7_M']",Label_0,0.71628
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_0,0.78054
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_3_M']",Label_0,0.81792
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_7_M', 'Duration_3_M']",Label_0,0.74368
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Duration_2_M', 'Duration_7_M']",Label_0,0.76836
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.81193
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_4_M']",Label_0,0.83033
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M']",Label_0,0.78807
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_5_M', 'Duration_6_M']",Label_0,0.763
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M']",Label_0,0.78313
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_7_M']",Label_0,0.89201
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_4_M']",Label_0,0.78705
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.75022
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_2_M']",Label_0,0.8047
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M']",Label_0,0.78733
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_4_M']",Label_0,0.76645
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.9093
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M']",Label_0,0.77505
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_4_M', 'Duration_7_M']",Label_0,0.80459
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_3_M', 'Duration_4_M']",Label_0,0.80634
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_3_M', 'Duration_6_M']",Label_0,0.82426
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_7_M']",Label_0,0.76266
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.75095
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_4_M', 'Duration_4_M']",Label_0,0.88069
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_5_M']",Label_0,0.77878
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_4_M', 'Duration_6_M']",Label_0,0.77149
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_2_M']",Label_0,0.76628
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_7_M', 'Duration_4_M']",Label_0,0.74851
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_5_M']",Label_0,0.80015
"['(case) caseprocedure_None', 'Cumduration_7_M', 'Duration_2_M', 'Duration_3_M']",Label_0,0.71959
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_2_M', 'Duration_5_M']",Label_0,0.80758
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M']",Label_0,0.81043
"['(case) caseprocedure_None', 'Cumduration_4_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.83097
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_4_M', 'Duration_7_M']",Label_0,0.84756
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_4_M', 'Duration_7_M']",Label_0,0.84286
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_5_M', 'Duration_6_M']",Label_0,0.8469
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M']",Label_0,0.81156
"['(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_2_M', 'Duration_5_M']",Label_0,0.80015
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_4_M']",Label_0,0.79789
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_3_M']",Label_0,0.89292
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_6_M']",Label_0,0.76101
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_2_M', 'Duration_7_M']",Label_0,0.79316
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_6_M']",Label_0,0.7784
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_5_M']",Label_0,0.82801
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_3_M', 'Duration_4_M']",Label_0,0.83369
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_5_M']",Label_0,0.77563
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_3_M', 'Duration_5_M']",Label_0,0.83587
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Duration_4_M', 'Duration_5_M']",Label_0,0.79389
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_6_M', 'Duration_4_M']",Label_0,0.84388
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_7_M']",Label_0,0.76888
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Cumduration_7_M', 'Duration_4_M']",Label_0,0.76745
"['(case) caseprocedure_None', 'Cumduration_6_M', 'Duration_4_M', 'Duration_5_M']",Label_0,0.81233
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_6_M']",Label_0,0.75512
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M']",Label_0,0.78733
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_7_M']",Label_0,0.81268
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_4_M', 'Duration_2_M']",Label_0,0.79007
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_3_M', 'Duration_6_M']",Label_0,0.80227
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_7_M']",Label_0,0.71822
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_4_M', 'Duration_5_M']",Label_0,0.86255
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Duration_6_M', 'Duration_7_M']",Label_0,0.77201
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_2_M']",Label_0,0.75165
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_0,0.7602
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_3_M']",Label_0,0.7882
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Duration_2_M', 'Duration_6_M']",Label_0,0.80972
"['(case) caseprocedure_None', 'Duration_4_M', 'Duration_6_M', 'Duration_7_M']",Label_0,0.86349
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M']",Label_0,0.75998
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.80063
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Duration_6_M', 'Duration_7_M']",Label_0,0.78611
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M', 'Duration_7_M']",Label_0,0.79613
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_6_M', 'Duration_2_M']",Label_0,0.75705
"['(case) caseprocedure_None', 'Duration_2_M', 'Duration_5_M', 'Duration_7_M']",Label_0,0.75309
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_4_M', 'Duration_7_M']",Label_0,0.78252
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_3_M', 'Duration_4_M']",Label_0,0.80532
"['(case) caseprocedure_None', 'Cumduration_5_M', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.72567
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_5_M']",Label_0,0.78495
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M']",Label_0,0.7598
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_5_M', 'Duration_2_M']",Label_0,0.77187
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M']",Label_0,0.88924
"['(case) requestcomplete_True', 'Cumduration_3_M', 'Duration_2_M', 'Duration_4_M']",Label_0,0.8133
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_3_M']",Label_0,0.77821
"['(case) caseprocedure_None', 'Cumduration_3_M', 'Cumduration_7_M', 'Duration_2_M']",Label_0,0.7263
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_5_M', 'Duration_4_M']",Label_0,0.86519
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_2_M']",Label_0,0.79271
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_7_M', 'Duration_6_M']",Label_0,0.78464
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Cumduration_5_M', 'Duration_6_M']",Label_0,0.75983
"['(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_2_M', 'Duration_4_M']",Label_0,0.81209
"['(case) requestcomplete_True', 'Cumduration_6_M', 'Duration_3_M', 'Duration_6_M']",Label_0,0.83438
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_6_M', 'Duration_7_M']",Label_0,0.78355
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_2_M', 'Duration_5_M']",Label_0,0.74661
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Activity1_register submission date request', 'Cumduration_3_M']",Label_0,0.80701
"['(case) requestcomplete_True', 'Cumduration_2_M', 'Duration_3_M', 'Duration_5_M']",Label_0,0.80108
"['(case) requestcomplete_True', 'Duration_2_M', 'Duration_3_M', 'Duration_7_M']",Label_0,0.7854
"['(case) requestcomplete_True', 'Duration_3_M', 'Duration_5_M', 'Duration_7_M']",Label_0,0.88428
"['(case) caseprocedure_None', '(case) requestcomplete_True', 'Cumduration_5_M', 'Duration_3_M']",Label_0,0.81735
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_7_M']",Label_0,0.72329
"['(case) requestcomplete_True', 'Duration_4_M', 'Duration_5_M', 'Duration_6_M']",Label_0,0.91105
"['(case) caseprocedure_None', 'Cumduration_2_M', 'Duration_4_M', 'Duration_7_M']",Label_0,0.76133
"['(case) caseprocedure_None', 'Activity1_register submission date request', 'Cumduration_4_M', 'Duration_2_M']",Label_0,0.78515
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_6_M']",Label_0,0.84113
"['(case) requestcomplete_True', 'Cumduration_7_M', 'Duration_4_M', 'Duration_6_M']",Label_0,0.79553
"['(case) requestcomplete_True', 'Cumduration_4_M', 'Duration_2_M', 'Duration_5_M']",Label_0,0.8008
